0,0
1,0.00972684
2,0.0189943
3,0.0273551
4,0.0343862
5,0.0396985
6,0.0429486
7,0.0438494
8,0.0421759
9,0.0377733
10,0.0305612
11,0.0205395
12,0.00778863
13,-0.00753112
14,-0.0251806
15,-0.0448445
16,-0.0661395
17,-0.0886199
18,-0.111786
19,-0.135094
20,-0.157968
21,-0.179816
22,-0.200035
23,-0.218033
24,-0.233229
25,-0.245087
26,-0.253118
27,-0.256887
28,-0.25603
29,-0.250266
30,-0.239412
31,-0.223376
32,-0.202173
33,-0.175917
34,-0.144841
35,-0.109285
36,-0.0696885
37,-0.0265944
38,0.0193631
39,0.0674647
40,0.116921
41,0.166883
42,0.216455
43,0.264712
44,0.310723
45,0.353559
46,0.392314
47,0.426111
48,0.454152
49,0.475709
50,0.490141
51,0.496914
52,0.495604
53,0.485944
54,0.467789
55,0.441146
56,0.406161
57,0.363148
58,0.312573
59,0.255045
60,0.191313
61,0.122254
62,0.0488782
63,-0.0277088
64,-0.106311
65,-0.185661
66,-0.264439
67,-0.341304
68,-0.414909
69,-0.483923
70,-0.547044
71,-0.603057
72,-0.650831
73,-0.689341
74,-0.71769
75,-0.735116
76,-0.741058
77,-0.735117
78,-0.717083
79,-0.686931
80,-0.644859
81,-0.591271
82,-0.526769
83,-0.452146
84,-0.368376
85,-0.276633
86,-0.178236
87,-0.0746452
88,0.0325616
89,0.141706
90,0.251045
91,0.358796
92,0.463162
93,0.562353
94,0.654644
95,0.738387
96,0.812038
97,0.874184
98,0.923552
99,0.959102
100,0.979978
101,0.985546
102,0.975394
103,0.937836
104,0.885773
105,0.820093
106,0.74189
107,0.652434
108,0.553204
109,0.445806
110,0.331963
111,0.213488
112,0.0922638
113,-0.0297907
114,-0.150759
115,-0.268752
116,-0.381927
117,-0.488535
118,-0.586943
119,-0.67565
120,-0.753317
121,-0.818759
122,-0.871035
123,-0.909394
124,-0.933308
125,-0.942465
126,-0.936793
127,-0.916476
128,-0.88191
129,-0.833711
130,-0.772685
131,-0.699875
132,-0.616491
133,-0.523892
134,-0.423578
135,-0.317155
136,-0.206339
137,-0.0928876
138,0.0214068
139,0.134747
140,0.245357
141,0.35152
142,0.451598
143,0.544054
144,0.627463
145,0.700582
146,0.762323
147,0.811781
148,0.848239
149,0.87119
150,0.880367
151,0.875702
152,0.857346
153,0.825642
154,0.78118
155,0.724733
156,0.657255
157,0.579862
158,0.493813
159,0.400524
160,0.301498
161,0.198318
162,0.0926244
163,-0.0139077
164,-0.119602
165,-0.222806
166,-0.321919
167,-0.415399
168,-0.501819
169,-0.57987
170,-0.648376
171,-0.706315
172,-0.75283
173,-0.787275
174,-0.809183
175,-0.818285
176,-0.814496
177,-0.797966
178,-0.769038
179,-0.72824
180,-0.676281
181,-0.614028
182,-0.542541
183,-0.462996
184,-0.376689
185,-0.28501
186,-0.189432
187,-0.0914841
188,0.00728503
189,0.105322
190,0.201091
191,0.293103
192,0.379942
193,0.460279
194,0.532892
195,0.596682
196,0.650717
197,0.694212
198,0.726554
199,0.747292
200,0.756183
201,0.753172
202,0.738384
203,0.712128
204,0.677103
205,0.631454
206,0.575896
207,0.5113
208,0.438673
209,0.359155
210,0.274002
211,0.184549
212,0.092199
213,-0.00160067
214,-0.095374
215,-0.18765
216,-0.276982
217,-0.361967
218,-0.441262
219,-0.513632
220,-0.577942
221,-0.633183
222,-0.678476
223,-0.713114
224,-0.73656
225,-0.748449
226,-0.748593
227,-0.736966
228,-0.713774
229,-0.679382
230,-0.634329
231,-0.579313
232,-0.515195
233,-0.442994
234,-0.36384
235,-0.278976
236,-0.189727
237,-0.0975002
238,-0.00374421
239,0.0900711
240,0.182474
241,0.272008
242,0.357272
243,0.43693
244,0.509732
245,0.574528
246,0.630297
247,0.676176
248,0.711444
249,0.735548
250,0.748089
251,0.748887
252,0.737934
253,0.715401
254,0.681635
255,0.637157
256,0.582681
257,0.519062
258,0.447296
259,0.368501
260,0.283921
261,0.194886
262,0.102793
263,0.00908476
264,-0.0847661
265,-0.177285
266,-0.267022
267,-0.35257
268,-0.432581
269,-0.505795
270,-0.571072
271,-0.627387
272,-0.673858
273,-0.709736
274,-0.734473
275,-0.747685
276,-0.749163
277,-0.738881
278,-0.716985
279,-0.683838
280,-0.639961
281,-0.58604
282,-0.522912
283,-0.451572
284,-0.373146
285,-0.288864
286,-0.200047
287,-0.108085
288,-0.014429
289,0.0794534
290,0.17209
291,0.262025
292,0.347842
293,0.4282
294,0.501838
295,0.567603
296,0.624446
297,0.671486
298,0.707987
299,0.733379
300,0.747259
301,0.749393
302,0.739767
303,0.718532
304,0.686022
305,0.642734
306,0.589351
307,0.52672
308,0.455824
309,0.377774
310,0.293784
311,0.205185
312,0.113367
313,0.0197684
314,-0.0741413
315,-0.166885
316,-0.257009
317,-0.343101
318,-0.423809
319,-0.497857
320,-0.564088
321,-0.621466
322,-0.669092
323,-0.706217
324,-0.73224
325,-0.746772
326,-0.749585
327,-0.740636
328,-0.720052
329,-0.688158
330,-0.645466
331,-0.592644
332,-0.530522
333,-0.46006
334,-0.382377
335,-0.298694
336,-0.210323
337,-0.118649
338,-0.025111
339,0.06882
340,0.161671
341,0.251986
342,0.338343
343,0.419385
344,0.493845
345,0.560556
346,0.618471
347,0.666661
348,0.704389
349,0.731064
350,0.746267
351,0.749749
352,0.741451
353,0.721519
354,0.690265
355,0.648178
356,0.595903
357,0.534274
358,0.464261
359,0.386963
360,0.303588
361,0.215443
362,0.123917
363,0.0304479
364,-0.0635007
365,-0.156452
366,-0.246946
367,-0.333563
368,-0.414946
369,-0.48982
370,-0.556991
371,-0.615421
372,-0.664193
373,-0.702543
374,-0.729861
375,-0.74571
376,-0.749857
377,-0.742238
378,-0.722971
379,-0.692341
380,-0.650842
381,-0.59913
382,-0.538016
383,-0.468456
384,-0.391532
385,-0.308465
386,-0.220557
387,-0.129188
388,-0.0357881
389,0.0581729
390,0.15122
391,0.241894
392,0.328774
393,0.410486
394,0.485753
395,0.553397
396,0.612358
397,0.661704
398,0.700651
399,0.728603
400,0.745122
401,0.749948
402,0.742989
403,0.724363
404,0.694371
405,0.653482
406,0.602336
407,0.541721
408,0.472605
409,0.396074
410,0.313327
411,0.225657
412,0.134444
413,0.0411211
414,-0.0528468
415,-0.145987
416,-0.236832
