253;253;0,953869;0,75;0,715401
254;254;0,908847;0,75;0,681635
255;255;0,849543;0,75;0,637157
256;256;0,776908;0,75;0,582681
257;257;0,692082;0,75;0,519062
258;258;0,596395;0,75;0,447296
259;259;0,491335;0,75;0,368501
260;260;0,378562;0,75;0,283921
261;261;0,259849;0,75;0,194886
262;262;0,137057;0,75;0,102793
263;263;0,012113;0,75;0,00908476
264;264;-0,113022;0,75;-0,0847661
265;265;-0,23638;0,75;-0,177285
266;266;-0,35603;0,75;-0,267022
267;267;-0,470093;0,75;-0,35257
268;268;-0,576774;0,75;-0,432581
269;269;-0,674393;0,75;-0,505795
270;270;-0,761429;0,75;-0,571072
271;271;-0,836516;0,75;-0,627387
272;272;-0,898477;0,75;-0,673858
273;273;-0,946315;0,75;-0,709736
274;274;-0,979298;0,75;-0,734473
275;275;-0,996913;0,75;-0,747685
276;276;-0,998885;0,75;-0,749163
277;277;-0,985174;0,75;-0,738881
278;278;-0,95598;0,75;-0,716985
279;279;-0,911784;0,75;-0,683838
280;280;-0,853281;0,75;-0,639961
281;281;-0,781387;0,75;-0,58604
282;282;-0,697216;0,75;-0,522912
283;283;-0,602095;0,75;-0,451572
284;284;-0,497527;0,75;-0,373146
285;285;-0,385152;0,75;-0,288864
286;286;-0,26673;0,75;-0,200047
287;287;-0,144114;0,75;-0,108085
288;288;-0,0192387;0,75;-0,014429
289;289;0,105938;0,75;0,0794534
290;290;0,229453;0,75;0,17209
291;291;0,349367;0,75;0,262025
292;292;0,46379;0,75;0,347842
293;293;0,570933;0,75;0,4282
294;294;0,669118;0,75;0,501838
295;295;0,756804;0,75;0,567603
296;296;0,832595;0,75;0,624446
297;297;0,895314;0,75;0,671486
298;298;0,943983;0,75;0,707987
299;299;0,977839;0,75;0,733379
300;300;0,996346;0,75;0,747259
301;301;0,99919;0,75;0,749393
302;302;0,986355;0,75;0,739767
303;303;0,958042;0,75;0,718532
304;304;0,914695;0,75;0,686022
305;305;0,856978;0,75;0,642734
306;306;0,785801;0,75;0,589351
307;307;0,702293;0,75;0,52672
308;308;0,607765;0,75;0,455824
309;309;0,503698;0,75;0,377774
310;310;0,391712;0,75;0,293784
311;311;0,27358;0,75;0,205185
312;312;0,151155;0,75;0,113367
313;313;0,0263578;0,75;0,0197684
314;314;-0,098855;0,75;-0,0741413
315;315;-0,222514;0,75;-0,166885
316;316;-0,342679;0,75;-0,257009
317;317;-0,457467;0,75;-0,343101
318;318;-0,565078;0,75;-0,423809
319;319;-0,66381;0,75;-0,497857
320;320;-0,752117;0,75;-0,564088
321;321;-0,828621;0,75;-0,621466
322;322;-0,892123;0,75;-0,669092
323;323;-0,941623;0,75;-0,706217
324;324;-0,97632;0,75;-0,73224
325;325;-0,995696;0,75;-0,746772
326;326;-0,999447;0,75;-0,749585
327;327;-0,987514;0,75;-0,740636
328;328;-0,96007;0,75;-0,720052
329;329;-0,917544;0,75;-0,688158
330;330;-0,860621;0,75;-0,645466
331;331;-0,790192;0,75;-0,592644
332;332;-0,707363;0,75;-0,530522
333;333;-0,613413;0,75;-0,46006
334;334;-0,509836;0,75;-0,382377
335;335;-0,398259;0,75;-0,298694
336;336;-0,280431;0,75;-0,210323
337;337;-0,158199;0,75;-0,118649
338;338;-0,0334813;0,75;-0,025111
339;339;0,09176;0,75;0,06882
340;340;0,215561;0,75;0,161671
341;341;0,335982;0,75;0,251986
342;342;0,451123;0,75;0,338343
343;343;0,55918;0,75;0,419385
344;344;0,65846;0,75;0,493845
345;345;0,747408;0,75;0,560556
346;346;0,824628;0,75;0,618471
347;347;0,888882;0,75;0,666661
348;348;0,939186;0,75;0,704389
349;349;0,974752;0,75;0,731064
350;350;0,995022;0,75;0,746267
351;351;0,999665;0,75;0,749749
352;352;0,988602;0,75;0,741451
353;353;0,962026;0,75;0,721519
354;354;0,920353;0,75;0,690265
355;355;0,864237;0,75;0,648178
356;356;0,794537;0,75;0,595903
357;357;0,712365;0,75;0,534274
358;358;0,619015;0,75;0,464261
359;359;0,51595;0,75;0,386963
360;360;0,404784;0,75;0,303588
361;361;0,287257;0,75;0,215443
362;362;0,165223;0,75;0,123917
363;363;0,0405971;0,75;0,0304479
364;364;-0,0846677;0,75;-0,0635007
365;365;-0,208603;0,75;-0,156452
366;366;-0,329261;0,75;-0,246946
367;367;-0,444751;0,75;-0,333563
368;368;-0,553262;0,75;-0,414946
369;369;-0,653093;0,75;-0,48982
370;370;-0,742655;0,75;-0,556991
371;371;-0,820561;0,75;-0,615421
372;372;-0,885591;0,75;-0,664193
373;373;-0,936724;0,75;-0,702543
374;374;-0,973148;0,75;-0,729861
375;375;-0,99428;0,75;-0,74571
376;376;-0,99981;0,75;-0,749857
377;377;-0,98965;0,75;-0,742238
378;378;-0,963961;0,75;-0,722971
379;379;-0,923122;0,75;-0,692341
380;380;-0,867789;0,75;-0,650842
381;381;-0,79884;0,75;-0,59913
382;382;-0,717355;0,75;-0,538016
383;383;-0,624608;0,75;-0,468456
384;384;-0,522042;0,75;-0,391532
385;385;-0,411286;0,75;-0,308465
386;386;-0,294076;0,75;-0,220557
387;387;-0,17225;0,75;-0,129188
388;388;-0,0477174;0,75;-0,0357881
389;389;0,0775639;0,75;0,0581729
390;390;0,201627;0,75;0,15122
391;391;0,322526;0,75;0,241894
392;392;0,438366;0,75;0,328774
393;393;0,547314;0,75;0,410486
394;394;0,647671;0,75;0,485753
395;395;0,737863;0,75;0,553397
396;396;0,816477;0,75;0,612358
397;397;0,882272;0,75;0,661704
398;398;0,934202;0,75;0,700651
399;399;0,971471;0,75;0,728603
400;400;0,993496;0,75;0,745122
401;401;0,99993;0,75;0,749948
402;402;0,990652;0,75;0,742989
403;403;0,965817;0,75;0,724363
404;404;0,925827;0,75;0,694371
405;405;0,871309;0,75;0,653482
406;406;0,803115;0,75;0,602336
407;407;0,722294;0,75;0,541721
408;408;0,630141;0,75;0,472605
409;409;0,528099;0,75;0,396074
410;410;0,417769;0,75;0,313327
411;411;0,300876;0,75;0,225657
412;412;0,179258;0,75;0,134444
413;413;0,0548282;0,75;0,0411211
414;414;-0,0704624;0,75;-0,0528468
415;415;-0,194649;0,75;-0,145987
416;416;-0,315777;0,75;-0,236832
417;417;-0,431945;0,75;-0,323959
